EmployeeID,Salary,Age,YearsExperience
7984,198733,55,14
7985,182192,41,6
7986,180862,39,10
7987,88655,35,16
7988,123448,39,18
7989,150507,23,27
7990,64812,22,20
7991,79570,41,6
7992,80901,55,19
7993,90186,32,3
7994,152066,48,12
7995,158364,44,16
7996,66160,59,3
7997,49156,24,16
7998,106208,33,4
7999,179001,51,25
8000,125377,52,20
8001,72863,44,13
8002,95439,22,4
8003,168266,41,4
8004,151361,27,7
8005,126176,32,21
8006,59777,56,12
8007,187255,25,2
8008,188517,50,16
8009,117201,31,7
8010,177270,50,19
8011,182483,59,11
8012,45867,22,1
8013,92501,29,9
8014,175338,59,5
8015,69422,38,26
8016,196280,40,17
8017,151544,54,27
8018,192285,36,1
8019,168439,52,17
8020,65362,42,12
8021,81588,24,25
8022,199357,23,13
8023,156683,56,24
8024,66307,37,11
8025,110280,42,13
8026,180939,33,13
8027,86523,49,6
8028,167450,33,26
8029,137669,54,22
8030,188998,41,6
8031,133215,42,20
8032,128707,57,21
8033,174252,43,10
8034,122837,47,19
8035,148070,28,3
8036,198003,28,26
8037,185086,29,7
8038,109872,47,5
8039,117736,45,8
8040,35470,45,5
8041,176025,33,12
8042,199579,29,4
8043,122969,30,19
8044,121493,24,28
8045,36523,42,18
8046,61169,52,3
8047,75641,45,7
8048,184062,25,8
8049,59661,41,15
8050,174491,37,21
8051,44457,31,27
8052,97600,47,17
8053,133619,50,19
8054,106102,26,4
8055,63085,32,16
8056,127064,50,26
8057,167202,36,13
8058,135723,27,29
8059,163114,36,12
8060,100134,41,4
8061,72982,55,12
8062,95185,23,17
8063,63477,37,26
8064,144161,40,9
8065,82709,55,12
8066,189788,35,26
8067,108137,45,15
8068,66018,49,20
8069,169133,53,2
8070,169681,58,29
8071,65371,31,9
8072,113021,30,14
8073,181877,45,4
8074,37857,57,4
8075,172692,50,27
8076,38177,50,6
8077,191183,44,24
8078,118578,48,5
8079,119941,52,28
8080,41826,28,24
8081,174962,25,17
8082,112428,35,13
8083,156044,31,20
8084,105020,55,17
8085,35495,47,19
8086,58481,44,27
8087,172339,30,23
8088,147897,58,1
8089,167815,29,21
8090,133475,35,17
8091,87042,28,22
8092,79476,28,25
8093,58552,30,3
8094,190020,24,27
8095,99093,35,27
8096,99123,38,14
8097,46535,43,12
8098,96490,47,15
8099,76562,49,6
8100,149042,35,20
8101,119080,30,22
8102,71269,47,2
8103,110674,23,4
8104,72462,32,13
8105,164199,38,13
8106,53147,55,23
8107,107095,40,27
8108,120925,39,22
8109,96381,34,25
8110,129468,26,27
8111,93749,44,23
8112,199744,45,17
8113,43731,50,6
8114,154647,29,11
8115,81024,47,19
8116,146712,36,16
8117,131121,22,8
8118,33832,49,29
8119,62332,35,1
8120,42467,55,10
8121,71025,52,2
8122,174179,27,19
8123,107994,26,14
8124,124202,52,3
8125,73481,58,23
8126,163653,36,29
8127,105118,36,24
8128,154010,26,9
8129,153714,49,23
8130,169490,54,8
8131,190185,32,11
8132,114363,27,15
8133,153607,44,6
8134,93044,23,2
8135,41814,36,1
8136,129340,44,3
8137,40024,43,25
8138,139236,30,29
8139,87836,51,23
8140,37435,37,18
8141,100601,51,14
8142,150871,30,17
8143,164479,22,2
8144,128943,59,19
8145,62940,29,22
8146,35666,39,28
8147,67122,48,9
8148,148647,39,8
8149,186164,53,10
8150,159753,53,9
8151,153402,57,27
8152,131190,57,27
8153,130468,42,8
8154,159207,53,7
8155,56505,52,22
8156,66713,58,24
8157,73169,37,6
8158,107511,35,2
8159,70522,45,29
8160,129397,46,9
8161,33880,56,9
8162,73539,38,19
8163,44799,25,9
8164,134843,32,2
8165,78784,36,28
8166,143034,51,19
8167,84362,45,16
8168,83997,23,22
8169,180145,55,14
8170,132399,44,20
8171,44549,52,24
8172,86920,58,1
8173,181388,34,13
8174,187255,54,22
8175,123860,28,2
8176,54624,53,22
8177,76705,28,14
8178,119326,59,1
8179,187828,34,15
8180,90390,45,18
8181,98369,49,9
8182,39589,53,22
8183,143012,39,8
8184,175188,55,7
8185,103181,55,9
8186,153711,59,9
8187,106425,22,11
8188,191358,52,4
8189,45994,22,7
8190,141915,37,21
8191,152961,36,7
8192,134672,54,4
8193,56639,44,12
8194,47205,55,26
8195,86677,38,27
8196,62930,46,27
8197,103313,27,17
8198,143153,52,20
8199,48316,26,29
8200,188376,51,26
8201,126058,26,3
8202,117876,33,9
8203,115366,28,5
8204,43403,34,20
8205,110052,25,16
8206,103495,24,8
8207,193004,33,21
8208,126090,22,16
8209,66701,48,19
8210,164457,34,16
8211,87241,38,18
8212,171439,29,15
8213,95030,53,24
8214,194404,41,28
8215,196340,38,18
8216,186635,55,14
8217,135185,56,24
8218,66404,56,16
8219,85182,59,5
8220,62991,45,8
8221,134601,39,16
8222,95886,54,21
8223,152002,44,1
8224,113848,46,28
8225,185199,58,29
8226,87692,48,11
8227,67500,22,11
8228,63785,42,2
8229,114146,31,22
8230,77997,52,19
8231,37170,46,24
8232,174375,41,5
8233,101743,23,3
8234,65187,36,28
8235,162965,49,26
8236,174825,34,23
8237,68090,35,8
8238,89412,23,4
8239,86030,55,29
8240,47509,56,13
8241,98653,58,27
8242,198001,46,25
8243,159626,36,22
8244,34042,33,14
8245,67201,30,1
8246,44016,52,5
8247,55022,35,21
8248,57938,50,7
8249,148171,59,23
8250,91720,29,6
8251,135514,24,15
8252,163058,23,15
8253,106478,37,8
8254,173233,40,2
8255,181761,51,14
8256,157101,37,29
8257,124699,52,16
8258,129273,49,29
8259,93745,25,23
8260,162283,31,10
8261,161301,39,15
8262,148972,53,23
8263,175417,51,4
8264,131489,57,12
8265,61819,30,10
8266,77779,57,2
8267,122244,50,4
8268,95584,37,20
8269,181022,49,28
8270,176245,42,28
8271,88032,23,6
8272,145074,56,14
8273,129273,49,23
8274,58036,57,3
8275,101356,52,15
8276,175364,54,26
8277,33052,44,1
8278,74377,38,19
8279,97819,22,25
8280,143689,44,1
8281,176692,48,13
8282,60461,46,8
8283,50750,53,18
8284,39472,40,22
8285,99263,45,3
8286,142036,24,23
8287,55523,33,18
8288,191838,56,20
8289,133262,36,26
8290,96060,38,9
8291,39079,53,6
8292,169471,28,20
8293,90726,40,2
8294,122906,28,26
8295,46532,26,25
8296,152689,42,4
8297,73162,28,25
8298,164821,58,18
8299,41353,44,7
8300,142313,32,27
8301,58477,31,11
8302,185642,42,5
8303,116373,54,8
8304,172509,41,11
8305,199176,54,24
8306,34551,56,20
8307,98359,55,29
8308,173988,57,20
8309,156150,48,15
8310,77636,40,24
8311,59685,26,3
8312,81134,50,7
8313,118916,31,24
8314,137967,34,8
8315,124455,50,11
8316,79756,26,10
8317,152863,33,20
8318,91192,34,9
8319,78733,43,15
8320,55993,36,26
8321,191564,34,20
8322,182053,22,24
8323,54143,59,22
8324,137044,22,5
8325,158406,32,15
8326,99351,43,4
8327,100309,56,5
8328,173518,27,29
8329,191805,49,15
8330,149156,52,27
8331,106000,29,17
8332,51576,26,23
8333,33320,38,8
8334,171822,59,28
8335,133002,30,25
8336,56572,31,29
8337,47948,41,19
8338,146528,35,9
8339,199898,35,10
8340,119051,47,5
8341,57867,50,10
8342,74678,48,22
8343,137561,46,1
8344,42963,37,25
8345,79434,57,25
8346,96617,55,22
8347,181341,37,24
8348,147569,54,4
8349,127352,24,21
8350,109732,44,5
8351,137648,32,23
8352,111494,39,7
8353,107225,50,23
8354,112867,26,5
8355,198600,45,20
8356,108972,50,8
8357,126261,50,17
8358,120748,47,1
8359,194404,24,22
8360,154481,23,18
8361,159529,46,12
8362,32251,40,3
8363,129108,23,20
8364,188099,40,14
8365,127382,22,16
8366,39583,48,18
8367,80387,56,10
8368,53104,26,23
8369,42224,59,15
8370,90624,25,10
8371,134320,38,1
8372,190371,42,19
8373,108572,52,2
8374,115469,43,13
8375,107928,32,25
8376,34141,55,16
8377,184422,36,8
8378,100871,31,3
8379,166149,59,21
8380,76015,53,19
8381,89902,52,14
8382,35577,58,11
8383,50002,49,29
8384,80711,52,12
8385,69451,27,11
8386,189719,35,28
8387,64831,44,11
8388,126498,37,22
8389,158949,46,21
8390,125119,23,27
8391,96830,59,18
8392,110632,55,10
8393,66833,46,16
8394,54398,57,8
8395,91554,37,6
8396,80755,39,19
8397,178778,34,13
8398,183412,58,15
8399,94994,48,13
8400,93884,55,1
8401,114361,32,21
8402,47482,22,28
8403,84225,34,27
8404,104854,51,2
8405,71256,26,13
8406,138721,39,2
8407,111110,35,25
8408,143606,34,11
8409,44650,53,13
8410,58930,28,10
8411,130400,29,23
8412,41801,28,22
8413,81360,37,15
8414,117908,52,29
8415,177631,48,1
8416,62334,54,14
8417,43288,50,10
8418,183470,29,18
8419,42191,54,11
8420,48051,40,7
8421,91715,42,15
8422,40737,42,3
8423,95140,46,2
8424,186323,44,22
8425,35147,32,8
8426,80508,54,8
8427,82224,41,11
8428,49643,46,16
8429,68967,47,2
8430,133535,33,22
8431,70733,53,28
8432,64808,54,5
8433,88959,31,7
8434,162921,25,20
8435,98178,36,28
8436,142255,27,13
8437,116322,48,2
8438,74565,26,26
8439,181255,26,3
8440,31132,39,9
8441,199331,49,10
8442,93668,56,24
8443,199635,43,13
8444,138835,55,25
8445,172003,25,21
8446,103169,39,13
8447,130417,47,5
8448,31044,43,23
8449,54363,54,7
8450,76694,35,17
8451,162654,52,28
8452,51301,31,15
8453,104329,45,5
8454,31620,42,24
8455,92224,29,7
8456,125419,53,27
8457,198606,52,2
8458,150050,55,24
8459,85856,44,18
8460,85809,46,10
8461,52259,28,1
8462,50655,40,27
8463,194077,28,27
8464,192701,29,14
8465,184682,35,27
8466,51602,22,19
8467,115945,34,16
8468,172182,24,19
8469,167145,49,6
8470,130846,59,12
8471,110818,36,3
8472,171267,57,7
8473,31537,24,24
8474,178210,25,3
8475,156545,26,25
8476,119743,47,17
8477,116155,46,15
8478,150198,31,19
8479,185917,29,28
8480,119846,33,19
8481,60562,24,23
8482,58036,48,11
8483,104233,44,27
8484,113049,54,21
8485,98681,35,20
8486,57818,44,2
8487,191616,52,7
8488,92532,34,19
8489,87705,33,7
8490,50104,56,10
8491,154336,39,12
8492,157904,42,23
8493,99603,22,27
8494,132499,59,18
8495,89025,30,23
8496,62317,44,6
8497,192488,35,26
8498,135585,32,20
8499,182472,28,27
8500,78270,52,21
8501,149415,45,28
8502,110206,47,8
8503,99468,51,5
8504,199400,55,3
8505,197856,59,2
8506,53723,26,22
8507,90646,26,6
8508,30074,40,7
8509,56498,59,8
8510,126881,49,4
8511,181613,47,12
8512,75929,44,24
8513,153199,51,12
8514,56028,24,17
8515,59545,49,22
8516,109569,54,22
8517,61673,24,19
8518,192046,26,9
8519,184169,40,12
8520,132511,22,28
8521,123144,59,21
8522,94824,30,17
8523,53525,26,23
8524,87804,55,10
8525,176115,58,19
8526,71846,54,26
8527,107261,46,26
8528,198455,50,11
8529,59483,46,20
8530,37265,30,22
8531,52763,24,24
8532,45733,36,13
8533,142196,25,4
8534,121038,59,15
8535,67420,41,12
8536,170319,44,25
8537,184912,58,24
8538,51058,29,26
8539,64929,58,10
8540,192434,54,22
8541,116489,54,7
8542,114664,28,24
8543,107597,43,2
8544,36041,26,21
8545,108209,36,29
8546,182131,42,7
8547,129864,46,8
8548,178620,38,21
8549,176150,28,19
8550,166491,40,6
8551,196562,28,21
8552,145158,45,8
8553,191409,32,25
8554,31468,22,25
8555,54309,53,28
8556,102255,23,28
8557,111899,36,22
8558,58718,42,20
8559,198913,45,4
8560,136553,38,25
8561,80281,30,20
8562,143451,56,24
8563,30767,41,9
8564,164967,40,5
8565,88026,39,29
8566,148142,41,6
8567,72968,51,19
8568,176404,22,12
8569,175693,45,5
8570,106870,45,5
8571,48174,40,18
8572,154357,51,26
8573,129189,47,6
8574,70502,59,9
8575,66674,50,11
8576,67260,34,23
8577,101805,25,14
8578,47194,38,24
8579,187883,54,2
8580,102377,26,27
8581,160864,49,29
8582,73723,45,14
8583,106298,38,25
8584,89238,32,19
8585,135433,33,10
8586,137092,34,5
8587,32147,29,23
8588,68445,22,4
8589,136170,30,7
8590,163085,49,24
8591,115617,23,13
8592,83502,35,10
8593,147116,34,10
8594,67755,23,4
8595,169805,25,16
8596,39479,33,15
8597,105361,31,21
8598,182376,24,11
8599,196766,25,19
8600,154232,27,21
8601,135586,44,24
8602,111171,26,3
8603,144151,24,15
8604,116296,31,16
8605,170562,40,14
8606,182324,35,29
8607,167934,42,5
8608,99959,49,26
8609,171522,42,17
8610,86022,57,18
8611,91991,45,19
8612,79853,59,1
8613,61826,38,29
8614,72879,43,27
8615,102361,40,28
8616,107990,31,27
8617,119787,32,25
8618,70736,59,9
8619,54530,23,21
8620,136080,54,14
8621,104255,52,20
8622,165958,56,21
8623,156598,58,20
8624,148623,57,28
8625,67387,44,21
8626,182647,57,23
8627,142260,47,11
8628,171172,46,24
8629,168928,38,2
8630,199241,36,20
8631,189876,58,24
8632,196862,25,23
8633,60988,43,25
8634,106448,38,5
8635,199578,43,22
8636,143430,38,27
8637,173377,35,24
8638,171041,35,15
8639,42404,38,12
8640,170061,29,14
8641,197055,55,11
8642,49360,47,21
8643,115657,51,9
8644,187359,43,20
8645,64160,37,8
8646,36789,51,12
8647,188253,37,3
8648,175457,59,21
8649,112597,45,15
8650,95641,57,8
8651,74247,56,26
8652,116673,27,28
8653,35544,25,7
8654,174347,39,17
8655,93248,27,12
8656,64550,47,20
8657,83693,58,18
8658,158924,48,18
8659,180713,32,29
8660,110021,59,15
8661,45605,37,23
8662,80713,40,28
8663,181462,36,28
8664,105403,47,3
8665,88466,52,19
8666,33981,40,15
8667,170565,45,16
8668,145631,30,22
8669,149238,44,22
8670,125335,25,17
8671,137441,31,1
8672,46984,30,11
8673,155580,40,6
8674,141316,36,23
8675,183832,55,9
8676,162596,40,20
8677,148454,42,16
8678,79402,55,26
8679,121656,38,6
8680,95614,39,12
8681,196963,38,19
8682,121009,23,13
8683,75836,22,13
8684,174434,31,27
8685,198993,58,4
8686,179634,26,9
8687,161049,33,14
8688,106407,57,14
8689,37610,52,17
8690,139381,59,5
8691,45791,30,27
8692,88047,47,23
8693,180737,36,19
8694,100246,37,2
8695,116148,34,13
8696,75890,46,11
8697,167866,51,2
8698,62888,28,1
8699,167821,25,21
8700,76531,59,29
8701,145652,51,3
8702,50608,31,27
8703,110986,51,12
8704,113996,28,7
8705,86017,57,1
8706,87676,56,9
8707,41560,45,18
8708,80468,57,24
8709,193535,41,26
8710,192735,53,20
8711,63123,47,6
8712,124346,47,9
8713,170790,57,23
8714,30028,56,8
8715,77599,56,23
8716,178469,33,18
8717,75406,54,25
8718,77657,57,15
8719,97560,35,1
8720,134143,54,14
8721,174575,45,18
8722,84943,36,19
8723,105839,52,19
8724,112674,38,10
8725,55345,33,20
8726,80390,43,21
8727,89557,44,6
8728,31906,47,17
8729,37961,35,14
8730,187212,33,13
8731,149289,25,8
8732,107567,34,22
8733,110664,39,10
8734,111199,49,9
8735,129764,59,5
8736,152357,40,23
8737,110729,59,27
8738,189633,24,4
8739,80568,40,6
8740,139349,41,6
8741,103302,46,13
8742,124968,32,4
8743,190576,38,22
8744,146116,56,8
8745,67146,35,27
8746,70297,40,5
8747,116394,24,2
8748,157173,55,9
8749,155942,43,11
8750,46939,59,20
8751,74460,48,20
8752,173738,42,11
8753,92119,52,7
8754,196393,48,26
8755,162851,58,14
8756,174258,23,26
8757,177531,30,6
8758,35057,40,4
8759,179805,57,6
8760,49157,31,3
8761,65030,28,23
8762,180685,25,6
8763,138612,36,3
8764,145080,33,1
8765,113028,27,28
8766,166260,30,26
8767,59680,56,21
8768,132302,29,26
8769,66445,28,18
8770,35796,25,23
8771,77218,34,29
8772,169195,40,23
8773,169294,28,4
8774,54074,31,6
8775,146088,46,17
8776,190897,56,18
8777,66839,46,6
8778,137112,50,2
8779,157514,33,12
8780,98322,33,12
8781,86321,27,27
8782,140100,31,4
8783,187060,23,16
8784,65507,46,20
8785,129244,28,10
8786,155788,44,25
8787,125251,32,10
8788,53806,57,7
8789,160364,44,14
8790,66901,28,7
8791,178115,48,12
8792,170824,34,11
8793,82127,38,17
8794,30453,53,11
8795,105432,47,21
8796,152872,43,3
8797,117362,34,19
8798,40976,33,22
8799,144176,28,4
8800,129122,22,8
8801,100404,54,14
8802,111932,35,20
8803,127170,38,24
8804,107707,25,14
8805,194760,22,28
8806,123789,45,16
8807,126516,55,15
8808,163089,55,12
8809,37957,45,16
8810,137724,36,20
8811,165864,38,19
8812,43237,34,5
8813,81586,28,12
8814,49252,30,29
8815,171779,56,5
8816,195278,44,10
8817,33543,44,26
8818,134647,47,17
8819,65031,22,15
8820,95747,35,8
8821,85311,53,8
8822,95867,31,8
8823,118780,22,10
8824,87196,26,20
8825,103705,24,13
8826,87894,48,16
8827,117640,43,9
8828,44591,39,16
8829,127247,37,10
8830,30727,23,3
8831,182431,34,23
8832,73822,37,22
8833,133399,29,25
8834,142113,29,28
8835,160431,31,14
8836,172001,54,13
8837,158588,52,4
8838,90091,33,4
8839,184591,30,6
8840,178465,58,24
8841,195390,30,19
8842,124192,39,11
8843,140805,51,8
8844,189912,53,14
8845,148089,44,8
8846,119367,32,14
8847,43265,41,23
8848,166496,40,7
8849,181697,57,21
8850,109622,47,18
8851,190259,31,12
8852,65929,45,14
8853,91892,34,15
8854,181611,55,18
8855,86630,50,29
8856,170287,57,12
8857,161025,28,10
8858,117580,51,12
8859,107462,38,8
8860,143396,34,27
8861,127037,45,6
8862,125310,52,24
8863,186080,48,19
8864,78928,42,1
8865,119876,22,13
8866,54976,36,22
8867,154984,24,16
8868,188698,27,18
8869,128256,35,12
8870,130537,59,25
8871,165772,54,5
8872,139331,59,21
8873,37526,29,13
8874,133863,47,26
8875,103366,36,8
8876,86096,35,6
8877,168982,41,3
8878,101185,40,25
8879,80248,54,26
8880,163023,57,20
8881,109888,45,26
8882,124533,31,4
8883,71954,55,12
8884,119719,57,13
8885,169876,57,2
8886,30595,37,19
8887,59592,36,4
8888,70643,39,23
8889,92665,28,13
8890,181895,43,19
8891,35972,53,8
8892,45882,40,8
8893,184841,22,16
8894,55020,56,26
8895,132621,26,11
8896,115374,33,18
8897,74912,33,4
8898,42879,42,24
8899,63798,40,1
8900,137791,30,1
8901,105791,57,14
8902,96983,53,4
8903,163922,56,11
8904,189472,52,18
8905,41953,53,16
8906,136410,58,17
8907,155155,53,24
8908,184607,58,2
8909,111029,59,4
8910,34055,51,3
8911,68170,53,15
8912,129976,23,2
8913,58251,32,24
8914,165604,41,19
8915,165996,58,9
8916,78037,30,10
8917,122115,59,21
8918,107926,40,25
8919,100400,28,19
8920,129525,26,28
8921,131164,45,5
8922,171774,28,14
8923,136732,32,10
8924,45385,30,16
8925,39336,51,6
8926,95421,24,25
8927,192297,43,8
8928,66021,41,2
8929,164854,53,18
8930,147369,28,29
8931,79111,28,21
8932,119402,41,21
8933,149774,46,21
8934,72719,56,20
8935,155695,45,8
8936,164585,34,27
8937,174407,25,5
8938,134126,33,17
8939,107658,38,16
8940,195912,22,26
8941,61007,38,5
8942,136833,23,17
8943,148637,27,4
8944,150721,32,1
8945,123220,39,22
8946,56393,46,6
8947,87480,49,1
8948,147243,37,28
8949,118290,33,24
8950,134263,50,4
8951,170179,44,2
8952,35993,42,13
8953,123650,37,14
8954,147595,47,17
8955,82066,58,11
8956,141850,43,3
8957,72942,31,7
8958,46138,28,10
8959,148558,30,11
8960,39190,46,10
8961,122259,36,8
8962,108422,34,5
8963,112315,47,23
8964,59086,42,2
8965,178394,44,28
8966,155604,49,28
8967,130814,59,15
8968,149324,33,16
8969,158921,45,4
8970,33435,34,22
8971,131505,23,28
8972,83331,33,28
8973,190014,35,16
8974,190131,51,12
8975,143457,40,28
8976,82389,52,14
8977,83014,46,12
8978,193898,25,28
8979,60297,34,21
8980,73890,57,16
8981,51322,58,16
8982,65739,24,22
8983,170791,37,12
8984,109553,47,2
8985,38314,40,23
8986,123831,36,24
8987,105164,53,29
8988,137658,42,14
8989,107028,22,11
8990,66113,27,9
8991,147174,48,22
8992,176429,44,7
8993,50365,52,29
8994,69029,33,12
8995,31737,42,29
8996,161042,23,17
8997,115474,26,9
8998,108218,30,6
8999,188571,41,12
9000,158692,39,20
9001,158411,43,10
9002,30294,29,9
9003,54596,55,12
9004,128185,30,1
9005,41434,28,2
9006,88382,51,19
9007,68098,39,1
9008,34655,48,16
9009,113029,37,16
9010,76228,42,18
9011,33771,26,18
9012,104099,50,23
9013,150811,58,26
9014,92257,43,13
9015,47558,35,22
9016,88436,40,12
9017,137779,56,9
9018,154891,45,5
9019,62376,27,9
9020,107924,24,13
9021,59332,55,16
9022,161001,23,28
9023,76737,36,10
9024,160912,58,16
9025,119031,36,14
9026,50991,53,25
9027,57472,42,2
9028,89946,38,28
9029,187921,55,25
9030,31541,53,19
9031,159237,44,11
9032,32765,56,19
9033,73074,58,28
9034,132795,58,11
9035,190355,54,14
9036,131387,46,15
9037,161841,58,25
9038,178878,42,7
9039,32972,59,15
9040,179328,55,27
9041,133903,40,24
9042,179725,48,23
9043,133579,30,25
9044,69339,26,8
9045,186829,26,4
9046,133376,46,18
9047,72399,47,14
9048,74013,40,29
9049,175778,51,27
9050,199303,57,21
9051,57909,37,18
9052,187541,28,4
9053,162385,39,28
9054,168919,42,2
9055,171002,52,21
9056,33285,22,6
9057,153637,24,11
9058,65863,52,1
9059,177776,46,15
9060,179777,29,12
9061,161627,22,24
9062,51323,28,18
9063,100968,28,5
9064,83915,29,11
9065,139543,40,24
9066,171691,38,21
9067,138500,32,19
9068,182297,32,22
9069,141266,59,1
9070,56739,23,17
9071,158041,25,8
9072,83019,49,23
9073,37373,54,16
9074,196353,32,26
9075,50187,24,26
9076,97863,26,11
9077,127927,42,27
9078,114085,43,19
9079,147996,58,24
9080,69220,32,11
9081,160503,43,15
9082,37642,34,8
9083,109971,24,14
9084,85556,34,1
9085,194832,49,10
9086,68192,32,7
9087,165453,32,18
9088,180630,42,12
9089,60782,42,2
9090,34782,28,18
9091,180534,38,29
9092,90030,35,21
9093,86411,54,7
9094,127469,32,20
9095,76950,34,27
9096,163595,22,12
9097,170749,55,20
9098,176161,30,25
9099,165653,34,14
9100,172979,58,10
9101,166681,51,9
9102,80539,58,23
9103,52936,28,15
9104,80182,35,26
9105,141259,27,20
9106,125042,55,24
9107,43163,37,10
9108,173609,58,19
9109,52419,57,19
9110,151211,27,12
9111,152762,29,23
9112,30834,45,29
9113,62214,24,27
9114,32413,25,12
9115,39505,53,9
9116,132802,22,29
9117,163177,55,27
9118,158303,30,20
9119,144897,33,4
9120,88408,31,1
9121,198751,31,16
9122,146908,44,1
9123,109731,27,13
9124,95131,45,3
9125,94280,45,12
9126,45762,42,29
9127,147798,52,23
9128,146854,51,29
9129,88703,55,9
9130,93079,39,4
9131,51577,33,2
9132,31214,56,22
9133,116339,28,22
9134,78114,46,9
9135,93230,27,20
9136,194052,22,24
9137,97194,37,13
9138,142333,25,14
9139,67792,50,29
9140,75807,59,3
9141,155266,49,18
9142,183373,43,9
9143,166213,29,15
9144,134292,53,22
9145,152984,54,27
9146,43777,34,24
9147,68346,48,27
9148,84703,39,10
9149,124977,39,25
9150,77819,34,17
9151,189541,43,13
9152,164917,35,1
9153,140186,32,11
9154,53290,43,5
9155,142551,57,9
9156,191771,38,7
9157,128682,53,7
9158,164365,35,2
9159,148017,50,19
9160,149496,27,20
9161,87089,25,18
9162,177680,32,10
9163,158713,31,25
9164,46619,49,5
9165,108006,32,16
9166,44779,56,29
9167,51630,36,23
9168,135575,29,27
9169,145436,41,25
9170,173250,42,5
9171,181007,22,15
9172,52784,50,22
9173,184099,45,16
9174,142167,51,4
9175,97359,56,14
9176,108608,54,24
9177,45111,41,17
9178,193384,37,17
9179,54161,30,21
9180,148920,52,16
9181,134823,38,26
9182,155014,52,9
9183,160466,44,2
9184,97313,27,11
9185,185086,51,15
9186,110308,28,3
9187,76389,32,24
9188,179233,55,16
9189,137800,33,21
9190,168562,48,19
9191,149547,33,22
9192,54502,34,6
9193,65757,29,14
9194,71111,37,5
9195,128273,50,5
9196,88645,56,6
9197,140218,50,18
9198,89055,52,22
9199,149815,34,18
9200,170070,33,19
9201,189978,23,2
9202,131026,54,17
9203,100192,29,28
9204,197973,53,1
9205,82021,59,9
9206,59092,49,13
9207,162314,36,4
9208,136843,44,5
9209,162903,45,26
9210,80721,34,23
9211,58511,42,18
9212,102782,33,28
9213,127003,34,27
9214,179374,44,10
9215,85568,49,25
9216,164304,35,28
9217,132062,38,4
9218,134301,45,26
9219,81507,55,26
9220,154277,43,13
9221,159999,31,13
9222,130128,29,17
9223,40683,42,8
9224,53664,58,4
9225,132364,28,23
9226,194244,47,3
9227,94340,34,11
9228,117236,37,12
9229,41017,51,9
9230,66613,52,15
9231,60348,26,13
9232,177520,53,5
9233,39491,37,5
9234,151070,30,19
9235,88759,43,11
9236,162040,58,9
9237,30368,35,3
9238,65010,37,18
9239,65851,41,27
9240,152761,36,13
9241,186568,47,25
9242,157152,30,28
9243,192008,22,12
9244,108858,56,9
9245,97005,41,10
9246,67493,27,28
9247,197462,31,13
9248,40292,54,20
9249,122377,37,20
9250,189437,57,13
9251,178279,27,27
9252,131735,40,26
9253,52912,52,29
9254,110771,23,29
9255,137293,39,22
9256,129083,49,9
9257,143655,25,24
9258,180348,22,10
9259,127459,37,19
9260,166606,23,6
9261,196742,57,29
9262,141695,22,7
9263,197558,44,15
9264,64268,47,22
9265,137338,32,19
9266,56336,22,14
9267,33641,32,16
9268,117132,45,14
9269,62959,31,29
9270,174378,35,29
9271,104123,35,25
9272,51498,28,20
9273,100198,44,2
9274,57197,43,9
9275,181791,57,3
9276,138775,48,6
9277,55032,23,5
9278,89624,40,14
9279,108177,28,29
9280,71964,33,15
9281,191100,24,18
9282,141030,26,17
9283,84646,29,9
9284,111187,35,19
9285,169608,57,23
9286,147399,28,25
9287,86747,28,9
9288,75712,53,28
9289,167345,29,16
9290,101820,33,26
9291,155342,31,6
9292,121228,35,8
9293,104353,30,25
9294,122091,59,3
9295,115914,51,22
9296,136718,26,5
9297,178199,22,7
9298,41539,22,23
9299,76219,41,25
9300,175764,32,1
9301,43334,47,22
9302,189687,24,21
9303,37903,27,4
9304,189599,32,26
9305,176701,29,28
9306,88008,50,16
9307,129318,31,27
9308,187780,55,14
9309,171932,45,1
9310,178510,38,4
9311,97300,53,10
9312,159263,32,11
9313,50842,55,7
9314,72372,45,4
9315,144316,26,1
9316,128971,50,26
9317,68744,55,1
9318,146082,37,17
9319,87442,46,27
9320,159070,58,10
9321,115990,29,5
9322,151670,50,7
9323,136917,46,25
9324,33650,44,8
9325,75117,55,2
9326,121244,24,9
9327,33190,51,4
9328,78113,55,12
9329,169861,53,26
9330,62125,50,11
9331,160000,30,5
9332,178531,23,12
9333,196490,28,27
9334,141904,26,21
9335,48768,29,4
9336,111099,53,13
9337,188957,39,22
9338,117421,59,1
9339,36895,39,18
9340,101017,37,4
9341,53932,42,4
9342,51360,31,8
9343,84847,25,25
9344,120365,29,28
9345,115468,40,20
9346,68931,30,6
9347,85823,51,4
9348,68032,38,4
9349,48807,36,28
9350,172839,25,11
9351,169143,27,28
9352,83413,37,9
9353,187221,47,14
9354,45540,58,4
9355,100248,44,13
9356,140494,34,6
9357,115435,38,13
9358,49787,48,25
9359,50982,43,3
9360,52606,58,23
9361,171222,40,7
9362,142223,56,1
9363,76936,34,11
9364,123286,35,2
9365,169665,52,5
9366,178430,23,24
9367,67381,58,22
9368,151465,35,14
9369,58074,30,29
9370,181667,31,13
9371,74194,28,16
9372,56853,49,23
9373,103719,46,15
9374,181733,49,3
9375,148724,23,6
9376,197567,38,9
9377,43703,25,3
9378,191887,34,13
9379,190637,39,29
9380,147491,24,13
